IMG/center_2017_01_19_21_49_11_151.jpg, IMG/left_2017_01_19_21_49_11_151.jpg, IMG/right_2017_01_19_21_49_11_151.jpg,0,0,0,8.19E-05
IMG/center_2017_01_19_21_49_11_251.jpg, IMG/left_2017_01_19_21_49_11_251.jpg, IMG/right_2017_01_19_21_49_11_251.jpg,0,0,0,8.11E-05
IMG/center_2017_01_19_21_49_11_358.jpg, IMG/left_2017_01_19_21_49_11_358.jpg, IMG/right_2017_01_19_21_49_11_358.jpg,0,0,0,7.98E-05
IMG/center_2017_01_19_21_49_11_457.jpg, IMG/left_2017_01_19_21_49_11_457.jpg, IMG/right_2017_01_19_21_49_11_457.jpg,0,0,0,7.89E-05
IMG/center_2017_01_19_21_49_11_559.jpg, IMG/left_2017_01_19_21_49_11_559.jpg, IMG/right_2017_01_19_21_49_11_559.jpg,0,0,0,8.16E-05
IMG/center_2017_01_19_21_49_11_670.jpg, IMG/left_2017_01_19_21_49_11_670.jpg, IMG/right_2017_01_19_21_49_11_670.jpg,0,0,0,7.95E-05
IMG/center_2017_01_19_21_49_11_780.jpg, IMG/left_2017_01_19_21_49_11_780.jpg, IMG/right_2017_01_19_21_49_11_780.jpg,0,0,0,7.86E-05
IMG/center_2017_01_19_21_49_11_885.jpg, IMG/left_2017_01_19_21_49_11_885.jpg, IMG/right_2017_01_19_21_49_11_885.jpg,0,0,0,7.81E-05
IMG/center_2017_01_19_21_49_11_992.jpg, IMG/left_2017_01_19_21_49_11_992.jpg, IMG/right_2017_01_19_21_49_11_992.jpg,0,0,0,7.82E-05
IMG/center_2017_01_19_21_49_12_096.jpg, IMG/left_2017_01_19_21_49_12_096.jpg, IMG/right_2017_01_19_21_49_12_096.jpg,0,0,0,7.87E-05
IMG/center_2017_01_19_21_49_12_202.jpg, IMG/left_2017_01_19_21_49_12_202.jpg, IMG/right_2017_01_19_21_49_12_202.jpg,0,0,0,7.78E-05
IMG/center_2017_01_19_21_49_12_314.jpg, IMG/left_2017_01_19_21_49_12_314.jpg, IMG/right_2017_01_19_21_49_12_314.jpg,-0.1782734,1,0,0.6467479
IMG/center_2017_01_19_21_49_12_421.jpg, IMG/left_2017_01_19_21_49_12_421.jpg, IMG/right_2017_01_19_21_49_12_421.jpg,-0.1914226,1,0,1.904009
IMG/center_2017_01_19_21_49_12_530.jpg, IMG/left_2017_01_19_21_49_12_530.jpg, IMG/right_2017_01_19_21_49_12_530.jpg,-0.09945399,1,0,3.30666
IMG/center_2017_01_19_21_49_12_640.jpg, IMG/left_2017_01_19_21_49_12_640.jpg, IMG/right_2017_01_19_21_49_12_640.jpg,-0.0802766,1,0,4.480729
IMG/center_2017_01_19_21_49_12_747.jpg, IMG/left_2017_01_19_21_49_12_747.jpg, IMG/right_2017_01_19_21_49_12_747.jpg,-0.04700816,1,0,5.64175
IMG/center_2017_01_19_21_49_12_862.jpg, IMG/left_2017_01_19_21_49_12_862.jpg, IMG/right_2017_01_19_21_49_12_862.jpg,-0.04308978,1,0,7.020298
IMG/center_2017_01_19_21_49_12_969.jpg, IMG/left_2017_01_19_21_49_12_969.jpg, IMG/right_2017_01_19_21_49_12_969.jpg,-0.03898304,1,0,8.15675
IMG/center_2017_01_19_21_49_13_077.jpg, IMG/left_2017_01_19_21_49_13_077.jpg, IMG/right_2017_01_19_21_49_13_077.jpg,-0.03898304,1,0,9.505912
IMG/center_2017_01_19_21_49_13_193.jpg, IMG/left_2017_01_19_21_49_13_193.jpg, IMG/right_2017_01_19_21_49_13_193.jpg,-0.4946061,0.8481257,0,10.76827
IMG/center_2017_01_19_21_49_13_297.jpg, IMG/left_2017_01_19_21_49_13_297.jpg, IMG/right_2017_01_19_21_49_13_297.jpg,-0.8226939,0.4646532,0,11.18804
IMG/center_2017_01_19_21_49_13_400.jpg, IMG/left_2017_01_19_21_49_13_400.jpg, IMG/right_2017_01_19_21_49_13_400.jpg,-0.9053187,0.3425057,0,11.47526
IMG/center_2017_01_19_21_49_13_505.jpg, IMG/left_2017_01_19_21_49_13_505.jpg, IMG/right_2017_01_19_21_49_13_505.jpg,-0.9218587,0.3117993,0,11.80899
IMG/center_2017_01_19_21_49_13_617.jpg, IMG/left_2017_01_19_21_49_13_617.jpg, IMG/right_2017_01_19_21_49_13_617.jpg,-0.9274349,0.3007977,0,11.6479
IMG/center_2017_01_19_21_49_13_724.jpg, IMG/left_2017_01_19_21_49_13_724.jpg, IMG/right_2017_01_19_21_49_13_724.jpg,-0.4560629,0.8148196,0,12.1126
IMG/center_2017_01_19_21_49_13_827.jpg, IMG/left_2017_01_19_21_49_13_827.jpg, IMG/right_2017_01_19_21_49_13_827.jpg,-0.0324273,1,0,13.19185
IMG/center_2017_01_19_21_49_13_936.jpg, IMG/left_2017_01_19_21_49_13_936.jpg, IMG/right_2017_01_19_21_49_13_936.jpg,0,1,0,14.38323
IMG/center_2017_01_19_21_49_14_040.jpg, IMG/left_2017_01_19_21_49_14_040.jpg, IMG/right_2017_01_19_21_49_14_040.jpg,0,1,0,15.61546
IMG/center_2017_01_19_21_49_14_141.jpg, IMG/left_2017_01_19_21_49_14_141.jpg, IMG/right_2017_01_19_21_49_14_141.jpg,0,1,0,16.47617
IMG/center_2017_01_19_21_49_14_248.jpg, IMG/left_2017_01_19_21_49_14_248.jpg, IMG/right_2017_01_19_21_49_14_248.jpg,0,1,0,17.71922
IMG/center_2017_01_19_21_49_14_354.jpg, IMG/left_2017_01_19_21_49_14_354.jpg, IMG/right_2017_01_19_21_49_14_354.jpg,0,1,0,18.94412
IMG/center_2017_01_19_21_49_14_462.jpg, IMG/left_2017_01_19_21_49_14_462.jpg, IMG/right_2017_01_19_21_49_14_462.jpg,0,1,0,19.82531
IMG/center_2017_01_19_21_49_14_572.jpg, IMG/left_2017_01_19_21_49_14_572.jpg, IMG/right_2017_01_19_21_49_14_572.jpg,0,1,0,21.05793
IMG/center_2017_01_19_21_49_14_676.jpg, IMG/left_2017_01_19_21_49_14_676.jpg, IMG/right_2017_01_19_21_49_14_676.jpg,0,1,0,22.11188
IMG/center_2017_01_19_21_49_14_781.jpg, IMG/left_2017_01_19_21_49_14_781.jpg, IMG/right_2017_01_19_21_49_14_781.jpg,0,1,0,23.07146
IMG/center_2017_01_19_21_49_14_882.jpg, IMG/left_2017_01_19_21_49_14_882.jpg, IMG/right_2017_01_19_21_49_14_882.jpg,0,1,0,24.0563
IMG/center_2017_01_19_21_49_14_990.jpg, IMG/left_2017_01_19_21_49_14_990.jpg, IMG/right_2017_01_19_21_49_14_990.jpg,0,1,0,25.21267
IMG/center_2017_01_19_21_49_15_090.jpg, IMG/left_2017_01_19_21_49_15_090.jpg, IMG/right_2017_01_19_21_49_15_090.jpg,0,1,0,26.16866
IMG/center_2017_01_19_21_49_15_200.jpg, IMG/left_2017_01_19_21_49_15_200.jpg, IMG/right_2017_01_19_21_49_15_200.jpg,-0.080578,1,0,27.11091
IMG/center_2017_01_19_21_49_15_313.jpg, IMG/left_2017_01_19_21_49_15_313.jpg, IMG/right_2017_01_19_21_49_15_313.jpg,-0.000289175,1,0,28.22679
IMG/center_2017_01_19_21_49_15_421.jpg, IMG/left_2017_01_19_21_49_15_421.jpg, IMG/right_2017_01_19_21_49_15_421.jpg,0,1,0,29.15202
IMG/center_2017_01_19_21_49_15_527.jpg, IMG/left_2017_01_19_21_49_15_527.jpg, IMG/right_2017_01_19_21_49_15_527.jpg,-0.2908888,0.9319561,0,30.04518
IMG/center_2017_01_19_21_49_15_635.jpg, IMG/left_2017_01_19_21_49_15_635.jpg, IMG/right_2017_01_19_21_49_15_635.jpg,-0.4738463,0.8552088,0,30.10948
IMG/center_2017_01_19_21_49_15_735.jpg, IMG/left_2017_01_19_21_49_15_735.jpg, IMG/right_2017_01_19_21_49_15_735.jpg,-0.4842074,0.8689985,0,30.13227
IMG/center_2017_01_19_21_49_15_843.jpg, IMG/left_2017_01_19_21_49_15_843.jpg, IMG/right_2017_01_19_21_49_15_843.jpg,-0.3711399,0.9311272,0,30.17461
IMG/center_2017_01_19_21_49_15_950.jpg, IMG/left_2017_01_19_21_49_15_950.jpg, IMG/right_2017_01_19_21_49_15_950.jpg,-0.2724272,1,0,30.185
IMG/center_2017_01_19_21_49_16_059.jpg, IMG/left_2017_01_19_21_49_16_059.jpg, IMG/right_2017_01_19_21_49_16_059.jpg,-0.000552907,1,0,30.18319
